sqft_lot,sqft_living15,age,zipcode,bathrooms,bedrooms,renov_age,sqft_basement,grade,price
10248.0,1510.0,46.0,286732.79,1.75,3.0,0.0,0.0,7.0,240000.0
12092.0,1820.0,92.0,359483.24,1.0,2.0,62.0,280.0,6.0,232000.0
12092.0,1820.0,93.0,359483.24,1.0,2.0,62.0,280.0,6.0,240500.0
45004.0,3080.0,27.0,682774.88,2.5,3.0,0.0,0.0,9.0,274975.0
4400.0,2320.0,92.0,901258.27,2.0,4.0,0.0,0.0,9.0,740000.0
7636.0,1150.0,63.0,464231.84,1.0,3.0,0.0,0.0,7.0,186375.0
10289.0,2500.0,37.0,810164.88,2.25,3.0,0.0,780.0,9.0,790000.0
6750.0,2370.0,63.0,862825.23,3.5,4.0,51.0,910.0,9.0,880000.0
11180.0,1590.0,60.0,302878.88,1.75,6.0,0.0,0.0,7.0,279000.0
10530.0,1910.0,23.0,315709.3,2.0,3.0,0.0,0.0,8.0,295000.0
5000.0,1710.0,91.0,585085.47,1.0,2.0,0.0,0.0,7.0,640000.0
9525.0,2770.0,46.0,1194230.02,2.0,4.0,0.0,0.0,9.0,940000.0
5238.0,1800.0,11.0,366867.6,2.5,4.0,0.0,0.0,7.0,260000.0
5569.0,2580.0,10.0,569958.47,2.75,3.0,0.0,1070.0,9.0,559900.0
3500.0,1820.0,103.0,585085.47,2.0,4.0,0.0,0.0,7.0,791500.0
8250.0,1740.0,60.0,386997.4,1.75,3.0,0.0,0.0,7.0,265000.0
11547.0,880.0,61.0,310612.76,1.75,3.0,0.0,0.0,7.0,245000.0
43995.0,2560.0,53.0,645231.46,1.75,4.0,0.0,0.0,7.0,485000.0
8414.0,3470.0,4.0,493552.53,3.5,4.0,0.0,620.0,9.0,684000.0
6840.0,1580.0,57.0,469455.77,1.75,3.0,0.0,1200.0,8.0,425000.0
20000.0,1660.0,23.0,487479.63,1.75,4.0,0.0,0.0,6.0,309600.0
5823.0,2380.0,12.0,527961.2,2.5,4.0,0.0,0.0,8.0,552250.0
7134.0,1020.0,71.0,310612.76,1.0,4.0,0.0,0.0,6.0,165000.0
7134.0,1020.0,71.0,310612.76,1.0,4.0,0.0,0.0,6.0,239900.0
32633.0,1360.0,84.0,493552.53,1.0,2.0,0.0,0.0,6.0,320000.0
13464.0,1720.0,27.0,296187.98,2.0,3.0,0.0,0.0,7.0,206600.0
7690.0,2040.0,42.0,423725.7,1.75,4.0,0.0,1250.0,7.0,387000.0
12120.0,1300.0,47.0,455617.11,0.75,1.0,0.0,0.0,4.0,299000.0
10460.0,2610.0,49.0,1194230.02,2.75,4.0,0.0,0.0,9.0,855000.0
14400.0,1940.0,61.0,464231.84,1.0,3.0,0.0,600.0,7.0,315000.0
3120.0,1930.0,107.0,585085.47,1.0,2.0,0.0,200.0,7.0,437500.0
19800.0,1640.0,46.0,280804.69,1.5,4.0,0.0,500.0,7.0,252000.0
7475.0,1600.0,59.0,417637.43,1.75,4.0,0.0,1100.0,7.0,375000.0
4862.0,2010.0,9.0,366867.6,2.5,4.0,0.0,0.0,7.0,300000.0
9600.0,1750.0,60.0,859684.78,1.0,4.0,0.0,0.0,7.0,420000.0
77972.0,1340.0,86.0,803719.52,1.0,3.0,26.0,0.0,7.0,900000.0
5750.0,1520.0,14.0,618634.17,2.5,3.0,0.0,460.0,9.0,679900.0
29970.0,1580.0,22.0,678163.06,2.5,3.0,0.0,0.0,7.0,463000.0
11340.0,2470.0,36.0,493552.53,2.5,5.0,0.0,0.0,9.0,380000.0
7912.0,1820.0,20.0,366867.6,2.5,4.0,0.0,0.0,7.0,329500.0
5608.0,2040.0,1.0,803719.52,2.5,3.0,0.0,770.0,8.0,604950.0
9570.0,2920.0,48.0,859684.78,2.5,5.0,0.0,1400.0,8.0,795000.0
40438.0,1380.0,21.0,439471.08,2.0,3.0,0.0,0.0,7.0,465000.0
10400.0,2140.0,13.0,464231.84,2.5,4.0,0.0,0.0,9.0,673000.0
15420.0,3400.0,23.0,685605.78,2.5,4.0,0.0,0.0,10.0,810000.0
69415.0,2770.0,26.0,790576.65,2.75,4.0,0.0,530.0,8.0,785000.0
7500.0,1810.0,28.0,420890.55,3.0,4.0,0.0,720.0,7.0,338000.0
7222.0,1430.0,21.0,420890.55,2.25,3.0,0.0,0.0,7.0,280000.0
10754.0,1810.0,60.0,386997.4,2.25,4.0,0.0,1080.0,7.0,315000.0
10754.0,1810.0,61.0,386997.4,2.25,4.0,0.0,1080.0,7.0,530000.0
9914.0,2860.0,10.0,286732.79,3.0,5.0,0.0,0.0,9.0,380000.0
7562.0,1650.0,20.0,420890.55,2.25,3.0,0.0,0.0,7.0,297000.0
7331.0,3480.0,10.0,790576.65,2.5,4.0,0.0,0.0,10.0,730000.0
13500.0,1770.0,74.0,469455.77,1.75,3.0,0.0,530.0,7.0,450000.0
7750.0,1680.0,17.0,366867.6,3.0,3.0,0.0,530.0,7.0,275000.0
2849.0,1910.0,55.0,619900.55,2.0,4.0,0.0,0.0,7.0,595000.0
3348.0,1590.0,111.0,594547.65,1.5,3.0,0.0,0.0,7.0,435000.0
209959.0,3130.0,60.0,490351.47,1.5,2.0,0.0,0.0,6.0,270000.0
14338.0,3360.0,28.0,682774.88,3.0,3.0,0.0,1010.0,10.0,950000.0
5337.0,2300.0,14.0,424788.75,2.25,4.0,0.0,0.0,7.0,389000.0
7800.0,2420.0,47.0,645231.46,2.25,4.0,0.0,970.0,8.0,560000.0
14984.0,4050.0,16.0,859684.78,3.5,5.0,0.0,1320.0,11.0,1350000.0
11585.0,2450.0,45.0,1194230.02,2.25,4.0,0.0,0.0,8.0,799000.0
9600.0,1410.0,31.0,569958.47,2.0,3.0,0.0,0.0,7.0,365500.0
7352.0,1710.0,35.0,353608.64,2.0,3.0,0.0,490.0,7.0,252350.0
13780.0,1880.0,21.0,359483.24,2.5,4.0,0.0,0.0,8.0,403950.0
10726.0,1610.0,60.0,676185.39,1.5,4.0,0.0,660.0,7.0,385000.0
7620.0,1450.0,57.0,319581.39,1.0,4.0,0.0,0.0,7.0,345000.0
3128.0,1950.0,35.0,645507.38,2.75,3.0,0.0,0.0,9.0,490000.0
26977.0,1790.0,9.0,424788.75,2.5,3.0,0.0,0.0,8.0,330000.0
12090.0,3180.0,61.0,1355927.08,2.75,4.0,0.0,0.0,8.0,927000.0
16619.0,3600.0,31.0,1194230.02,2.5,4.0,0.0,0.0,10.0,1118000.0
10000.0,2000.0,65.0,462480.04,1.0,2.0,0.0,0.0,7.0,330000.0
8800.0,2110.0,57.0,645507.38,2.25,5.0,0.0,1220.0,7.0,530000.0
25600.0,2000.0,52.0,859684.78,2.0,4.0,0.0,0.0,8.0,365000.0
3000.0,1060.0,105.0,417637.43,2.5,3.0,0.0,900.0,7.0,378750.0
8750.0,1390.0,46.0,353608.64,1.75,4.0,0.0,0.0,7.0,269900.0
2096.0,1630.0,7.0,634360.18,3.5,3.0,0.0,420.0,8.0,557000.0
16980.0,1880.0,40.0,315709.3,1.75,4.0,0.0,1580.0,7.0,360000.0
5000.0,1560.0,78.0,576795.01,1.0,2.0,0.0,0.0,7.0,352000.0
22357.0,2430.0,21.0,439471.08,2.5,3.0,0.0,0.0,8.0,437000.0
6753.0,1820.0,20.0,366867.6,2.5,4.0,0.0,0.0,7.0,322500.0
2000.0,1510.0,13.0,618634.17,3.25,3.0,0.0,180.0,9.0,650000.0
1213.0,1290.0,13.0,585085.47,2.0,3.0,0.0,0.0,8.0,450000.0
5250.0,1570.0,17.0,334921.06,2.0,3.0,0.0,0.0,7.0,278500.0
6957.0,2090.0,20.0,304262.11,2.5,4.0,0.0,0.0,8.0,364950.0
40139.0,3180.0,28.0,366867.6,3.5,4.0,0.0,0.0,10.0,840000.0
8134.0,1550.0,24.0,300539.89,2.5,3.0,0.0,0.0,7.0,268000.0
143947.0,1380.0,8.0,487479.63,1.0,2.0,0.0,0.0,5.0,517534.0
32239.0,2990.0,36.0,682774.88,2.5,3.0,0.0,0.0,8.0,632925.0
7251.0,2450.0,19.0,521652.86,2.5,3.0,0.0,0.0,9.0,577500.0
7480.0,2850.0,95.0,310612.76,1.5,4.0,0.0,0.0,7.0,339000.0
37461.0,2520.0,47.0,645231.46,1.75,3.0,0.0,1380.0,7.0,570000.0
174240.0,2690.0,50.0,580526.79,1.75,4.0,0.0,475.0,7.0,563500.0
9351.0,1910.0,53.0,386997.4,2.25,4.0,0.0,910.0,7.0,423000.0
5028.0,2320.0,2.0,424788.75,2.25,3.0,0.0,0.0,8.0,355000.0
171626.0,4680.0,15.0,580526.79,4.25,5.0,0.0,0.0,12.0,1550000.0
3960.0,1320.0,73.0,585085.47,1.0,2.0,0.0,0.0,7.0,482000.0
9135.0,1580.0,59.0,859684.78,1.75,3.0,0.0,0.0,7.0,625000.0
11632.0,2360.0,26.0,420890.55,2.5,3.0,0.0,0.0,8.0,538000.0
10255.0,2310.0,30.0,353608.64,2.5,3.0,0.0,0.0,8.0,380000.0
5120.0,1300.0,105.0,634360.18,1.0,2.0,0.0,0.0,7.0,375000.0
8500.0,1850.0,19.0,366867.6,2.5,3.0,0.0,500.0,7.0,245000.0
27260.0,1620.0,67.0,464231.84,1.75,5.0,27.0,0.0,7.0,310000.0
15021.0,3530.0,39.0,1355927.08,2.0,3.0,0.0,580.0,8.0,1300000.0
7680.0,1460.0,43.0,521652.86,2.0,4.0,0.0,240.0,7.0,397000.0
4052.0,2310.0,10.0,353608.64,2.5,3.0,0.0,0.0,8.0,365000.0
8250.0,2290.0,24.0,311632.11,3.0,4.0,0.0,0.0,9.0,328500.0
19700.0,3930.0,27.0,645231.46,3.0,4.0,0.0,0.0,11.0,988000.0
3277.0,1810.0,92.0,585085.47,2.5,4.0,0.0,690.0,8.0,1000000.0
2138.0,1490.0,9.0,304262.11,2.5,3.0,0.0,0.0,7.0,237000.0
5280.0,2300.0,11.0,490351.47,2.5,4.0,0.0,0.0,8.0,525000.0
9627.0,2140.0,38.0,859684.78,2.5,4.0,38.0,270.0,9.0,749000.0
11800.0,3180.0,31.0,685605.78,2.5,5.0,0.0,1400.0,10.0,722500.0
8750.0,2860.0,24.0,645231.46,2.5,3.0,0.0,0.0,10.0,843000.0
1372.0,1610.0,14.0,619900.55,2.0,2.0,0.0,0.0,8.0,438000.0
10875.0,2460.0,37.0,359483.24,1.75,3.0,0.0,580.0,8.0,578000.0
8230.0,2077.0,60.0,280804.69,1.5,3.0,0.0,0.0,7.0,227950.0
11576.0,1890.0,40.0,280804.69,2.25,3.0,0.0,0.0,7.0,196000.0
5332.0,2400.0,61.0,862825.23,1.0,2.0,0.0,350.0,8.0,641000.0
219978.0,1930.0,35.0,366867.6,1.5,3.0,0.0,0.0,6.0,350000.0
7980.0,1150.0,54.0,251296.24,1.0,3.0,0.0,0.0,7.0,205000.0
9102.0,1920.0,46.0,569958.47,1.75,3.0,0.0,0.0,7.0,400000.0
9816.0,3630.0,9.0,616990.59,2.5,3.0,0.0,935.0,10.0,1030000.0
5460.0,1510.0,43.0,521652.86,2.0,3.0,0.0,0.0,7.0,505000.0
7200.0,1930.0,39.0,521652.86,2.5,5.0,0.0,1040.0,7.0,475000.0
9263.0,2580.0,37.0,462480.04,2.25,3.0,0.0,1150.0,8.0,520000.0
24920.0,2610.0,38.0,521652.86,4.5,3.0,22.0,710.0,10.0,1450000.0
9732.0,1630.0,49.0,490351.47,1.75,3.0,0.0,0.0,7.0,333500.0
10403.0,1230.0,39.0,366867.6,1.0,3.0,0.0,0.0,6.0,232000.0
16117.0,2120.0,32.0,859684.78,2.75,3.0,0.0,650.0,8.0,691100.0
9897.0,1900.0,54.0,1194230.02,1.75,3.0,0.0,0.0,8.0,811000.0
5802.0,2500.0,13.0,462480.04,2.5,3.0,0.0,0.0,9.0,551000.0
3640.0,2350.0,21.0,569958.47,2.5,3.0,0.0,0.0,8.0,496500.0
20978.0,2280.0,34.0,487479.63,3.0,3.0,0.0,200.0,9.0,705000.0
9225.0,2460.0,48.0,304262.11,2.5,4.0,0.0,1370.0,9.0,578000.0
8659.0,1490.0,29.0,311632.11,1.75,3.0,0.0,0.0,7.0,255000.0
7832.0,3220.0,7.0,859684.78,3.5,4.0,0.0,0.0,10.0,1050000.0
8491.0,2400.0,26.0,311632.11,2.25,3.0,0.0,0.0,8.0,348000.0
3413.0,1570.0,29.0,300539.89,2.0,3.0,0.0,0.0,7.0,230000.0
11250.0,2480.0,26.0,286732.79,2.25,4.0,0.0,0.0,9.0,359500.0
7000.0,1220.0,61.0,386997.4,1.0,3.0,0.0,0.0,6.0,330000.0
5050.0,1200.0,102.0,455617.11,0.75,1.0,0.0,0.0,4.0,80000.0
6360.0,1480.0,60.0,386997.4,1.75,3.0,0.0,0.0,7.0,465000.0
7324.0,2100.0,17.0,311632.11,2.5,4.0,0.0,0.0,8.0,325000.0
28025.0,1770.0,68.0,240328.37,2.0,3.0,0.0,350.0,7.0,340500.0
5192.0,1810.0,22.0,366867.6,2.5,3.0,0.0,0.0,8.0,342500.0
17600.0,1310.0,84.0,310612.76,2.0,2.0,53.0,0.0,6.0,290900.0
6161.0,3230.0,15.0,685605.78,4.25,3.0,0.0,0.0,10.0,868700.0
8400.0,2820.0,86.0,469455.77,2.75,4.0,85.0,980.0,9.0,1199000.0
10259.0,4300.0,14.0,685605.78,3.25,4.0,0.0,1040.0,11.0,1150000.0
6298.0,3390.0,3.0,685605.78,2.75,4.0,0.0,0.0,9.0,859900.0
3006.0,1580.0,11.0,612653.61,2.25,4.0,0.0,0.0,7.0,520000.0
2527.0,1610.0,9.0,417637.43,2.5,3.0,0.0,530.0,9.0,460000.0
4590.0,1770.0,65.0,619900.55,1.5,3.0,0.0,200.0,7.0,438924.0
6550.0,1420.0,97.0,424706.36,1.0,2.0,0.0,0.0,5.0,315000.0
10650.0,2920.0,39.0,803719.52,2.75,4.0,0.0,1130.0,8.0,590000.0
8640.0,1620.0,59.0,859684.78,1.75,4.0,0.0,850.0,7.0,378500.0
8130.0,2350.0,24.0,311632.11,2.5,3.0,0.0,0.0,9.0,328500.0
9773.0,2230.0,42.0,810164.88,3.0,3.0,0.0,0.0,8.0,849950.0
6000.0,1730.0,64.0,551688.67,1.5,3.0,0.0,450.0,7.0,525000.0
181319.0,3850.0,22.0,685605.78,3.25,4.0,0.0,0.0,9.0,1385000.0
7725.0,2060.0,37.0,286732.79,2.5,4.0,0.0,700.0,8.0,295000.0
11793.0,3600.0,16.0,859684.78,3.5,6.0,0.0,1000.0,11.0,1067000.0
5000.0,1860.0,97.0,417637.43,2.0,2.0,0.0,0.0,6.0,207950.0
7302.0,2820.0,12.0,790576.65,2.75,4.0,0.0,0.0,9.0,699900.0
9500.0,3080.0,38.0,616990.59,2.5,5.0,0.0,0.0,8.0,1280000.0
7350.0,1560.0,51.0,645231.46,1.5,4.0,0.0,620.0,7.0,452000.0
5036.0,1680.0,28.0,304262.11,2.0,3.0,0.0,0.0,7.0,370000.0
11230.0,1300.0,47.0,311632.11,1.75,3.0,0.0,0.0,7.0,232000.0
14062.0,1910.0,54.0,521652.86,2.5,5.0,0.0,440.0,7.0,669950.0
6710.0,1660.0,42.0,521652.86,2.0,3.0,0.0,440.0,7.0,397500.0
1391.0,1240.0,10.0,1095499.34,2.5,2.0,0.0,360.0,8.0,490000.0
4140.0,1440.0,90.0,618634.17,2.0,4.0,78.0,400.0,9.0,725000.0
19635.0,2424.0,56.0,251296.24,2.75,3.0,0.0,1470.0,7.0,299000.0
5750.0,1590.0,114.0,618634.17,1.5,2.0,0.0,300.0,7.0,625000.0
4500.0,2530.0,14.0,527961.2,2.5,3.0,0.0,0.0,7.0,437500.0
5438.0,3030.0,12.0,527961.2,2.5,4.0,0.0,0.0,9.0,650000.0
3825.0,1460.0,85.0,576795.01,1.0,2.0,0.0,630.0,7.0,475000.0
11947.0,2200.0,48.0,311632.11,2.0,3.0,0.0,0.0,8.0,342000.0
7800.0,2720.0,15.0,803719.52,2.5,4.0,0.0,0.0,10.0,1197350.0
11610.0,1930.0,52.0,304262.11,1.5,3.0,0.0,0.0,7.0,280000.0
7200.0,1450.0,21.0,289078.35,1.75,2.0,0.0,0.0,7.0,240000.0
3328.0,1640.0,90.0,579053.42,1.0,3.0,0.0,0.0,7.0,529000.0
5100.0,1690.0,74.0,551688.67,1.0,3.0,0.0,160.0,7.0,442000.0
6872.0,1420.0,68.0,849448.02,1.0,2.0,0.0,720.0,7.0,615000.0
10800.0,2160.0,8.0,803719.52,3.75,4.0,0.0,0.0,10.0,1485000.0
7559.0,1980.0,34.0,645231.46,1.75,4.0,0.0,850.0,8.0,585000.0
7787.0,2830.0,10.0,493552.53,2.5,4.0,0.0,0.0,8.0,480000.0
57063.0,2900.0,24.0,678163.06,3.5,5.0,0.0,0.0,9.0,1095000.0
8184.0,1220.0,65.0,386997.4,1.0,4.0,0.0,0.0,7.0,290000.0
5000.0,1770.0,63.0,618634.17,1.75,3.0,0.0,950.0,7.0,615000.0
7680.0,1460.0,65.0,386997.4,1.0,2.0,0.0,0.0,7.0,300000.0
39150.0,1860.0,82.0,296187.98,1.0,3.0,0.0,400.0,6.0,308000.0
7745.0,2080.0,14.0,803719.52,2.5,3.0,0.0,0.0,9.0,750000.0
194278.0,2200.0,9.0,493552.53,3.25,4.0,0.0,0.0,10.0,890000.0
7560.0,1190.0,57.0,353608.64,1.0,3.0,0.0,0.0,6.0,288000.0
6000.0,1470.0,71.0,310612.76,1.0,2.0,62.0,0.0,6.0,190000.0
5105.0,2290.0,10.0,386997.4,3.0,5.0,0.0,1010.0,8.0,515000.0
11054.0,1690.0,84.0,304262.11,1.5,4.0,0.0,0.0,5.0,235000.0
5000.0,940.0,63.0,424706.36,1.0,2.0,0.0,0.0,6.0,275000.0
9119.0,1380.0,62.0,1355927.08,2.0,2.0,0.0,0.0,7.0,727500.0
6587.0,2740.0,11.0,678163.06,2.5,4.0,0.0,0.0,7.0,650000.0
230652.0,4210.0,13.0,580526.79,5.0,6.0,0.0,0.0,11.0,1600000.0
7085.0,1320.0,70.0,469455.77,1.0,4.0,0.0,0.0,6.0,365000.0
36947.0,2590.0,30.0,645231.46,1.75,3.0,0.0,0.0,9.0,662000.0
7848.0,1680.0,37.0,366867.6,2.5,3.0,0.0,460.0,7.0,270500.0
1898.0,1360.0,37.0,334921.06,1.5,2.0,0.0,0.0,7.0,200000.0
76230.0,3340.0,28.0,790576.65,3.25,4.0,0.0,0.0,10.0,970000.0
9600.0,1400.0,52.0,302878.88,1.5,3.0,0.0,0.0,7.0,160000.0
7405.0,1580.0,44.0,423665.99,1.0,3.0,0.0,0.0,6.0,204000.0
6655.0,1780.0,30.0,353608.64,2.25,3.0,0.0,0.0,7.0,358000.0
8268.0,1870.0,36.0,490351.47,1.75,4.0,0.0,0.0,7.0,452000.0
4000.0,1920.0,114.0,585085.47,2.0,2.0,0.0,500.0,7.0,595000.0
6082.0,1360.0,21.0,311632.11,2.0,3.0,0.0,0.0,7.0,249000.0
5106.0,2230.0,16.0,304262.11,2.5,4.0,0.0,0.0,8.0,346900.0
4350.0,1560.0,11.0,420890.55,2.5,4.0,0.0,0.0,7.0,280000.0
12000.0,2120.0,41.0,251296.24,1.75,4.0,0.0,50.0,8.0,318888.0
40518.0,2480.0,47.0,790576.65,2.25,3.0,0.0,0.0,8.0,530000.0
18500.0,2120.0,31.0,300539.89,2.25,3.0,0.0,0.0,8.0,375000.0
29242.0,3920.0,27.0,645231.46,2.5,4.0,0.0,0.0,11.0,910000.0
9614.0,2560.0,23.0,859684.78,2.5,4.0,0.0,0.0,10.0,782000.0
649.0,1070.0,7.0,319581.39,2.0,2.0,0.0,350.0,9.0,259950.0
18360.0,1870.0,35.0,353608.64,2.75,4.0,0.0,740.0,7.0,315000.0
8865.0,1190.0,71.0,240328.37,1.0,2.0,0.0,0.0,6.0,215000.0
10221.0,2180.0,68.0,1194230.02,1.75,3.0,0.0,1040.0,7.0,705000.0
6320.0,3080.0,62.0,791820.81,3.0,3.0,0.0,800.0,10.0,1450000.0
9813.0,1520.0,66.0,423725.7,1.75,3.0,0.0,0.0,7.0,451000.0
8125.0,1340.0,71.0,304262.11,1.0,2.0,0.0,0.0,6.0,261000.0
8280.0,1570.0,58.0,462480.04,1.5,3.0,0.0,0.0,7.0,396000.0
29170.0,3715.0,15.0,493552.53,2.5,4.0,0.0,0.0,9.0,725000.0
7242.0,1310.0,55.0,289078.35,1.0,4.0,0.0,0.0,7.0,238000.0
9563.0,2040.0,42.0,645231.46,1.75,6.0,0.0,0.0,8.0,750000.0
10271.0,2050.0,16.0,311632.11,2.5,4.0,0.0,0.0,7.0,331500.0
108900.0,1960.0,36.0,527961.2,3.0,4.0,0.0,820.0,7.0,460000.0
217014.0,2340.0,32.0,334921.06,2.25,4.0,0.0,0.0,8.0,404950.0
5163.0,1630.0,0.0,585085.47,2.5,3.0,0.0,0.0,9.0,880000.0
22370.0,3180.0,17.0,685605.78,2.5,4.0,0.0,0.0,10.0,863000.0
9162.0,1870.0,54.0,810164.88,1.75,3.0,0.0,710.0,7.0,638700.0
5680.0,1600.0,6.0,678163.06,2.5,3.0,0.0,0.0,7.0,435000.0
5350.0,1490.0,55.0,310612.76,1.0,3.0,0.0,0.0,6.0,260000.0
4000.0,2040.0,87.0,862825.23,2.75,5.0,0.0,630.0,7.0,671500.0
3400.0,1440.0,107.0,879623.62,1.0,3.0,0.0,0.0,8.0,610000.0
15029.0,1870.0,77.0,455617.11,0.75,2.0,0.0,290.0,6.0,405000.0
5612.0,1830.0,11.0,366867.6,2.5,4.0,0.0,0.0,7.0,338900.0
7708.0,3480.0,11.0,790576.65,4.0,4.0,0.0,0.0,10.0,720000.0
5445.0,1080.0,88.0,355678.52,3.0,5.0,0.0,800.0,7.0,442000.0
5040.0,1590.0,112.0,634360.18,2.75,5.0,0.0,0.0,8.0,650000.0
9917.0,1330.0,34.0,353608.64,1.75,3.0,0.0,290.0,7.0,263500.0
75794.0,2010.0,51.0,366867.6,1.0,2.0,0.0,0.0,7.0,300000.0
3402.0,2095.0,5.0,234284.04,2.5,3.0,0.0,0.0,7.0,266000.0
84942.0,2700.0,5.0,682774.88,4.0,4.0,0.0,1900.0,9.0,930000.0
5493.0,2450.0,11.0,462480.04,2.5,4.0,0.0,0.0,8.0,530000.0
8960.0,1000.0,49.0,286732.79,1.0,3.0,0.0,0.0,6.0,180000.0
6439.0,3180.0,9.0,527961.2,2.5,3.0,0.0,0.0,9.0,619000.0
10608.0,1380.0,52.0,294111.28,1.5,3.0,0.0,0.0,7.0,264000.0
4920.0,2130.0,73.0,618634.17,2.25,2.0,0.0,600.0,7.0,730000.0
10070.0,2060.0,39.0,521652.86,2.25,4.0,0.0,0.0,7.0,439000.0
7500.0,1500.0,33.0,300539.89,1.75,4.0,0.0,340.0,7.0,268500.0
15744.0,1470.0,29.0,439471.08,1.75,3.0,0.0,0.0,7.0,330000.0
4000.0,2160.0,111.0,634360.18,2.5,3.0,0.0,200.0,8.0,640000.0
12600.0,3030.0,36.0,685605.78,2.5,3.0,0.0,0.0,11.0,900000.0
13300.0,2470.0,29.0,366867.6,2.25,3.0,0.0,0.0,8.0,370000.0
2900.0,1910.0,84.0,594547.65,2.0,3.0,0.0,730.0,8.0,685000.0
217800.0,2450.0,33.0,678163.06,1.5,3.0,0.0,820.0,7.0,505000.0
32666.0,2050.0,48.0,315709.3,1.75,3.0,0.0,0.0,7.0,265000.0
2937.0,1610.0,9.0,304262.11,2.5,3.0,0.0,0.0,8.0,290000.0
3600.0,2020.0,8.0,366867.6,2.5,4.0,0.0,0.0,7.0,296000.0
9611.0,1830.0,19.0,310612.76,2.5,4.0,0.0,0.0,7.0,360000.0
10584.0,1220.0,17.0,240328.37,1.75,3.0,0.0,470.0,7.0,240500.0
2958.0,1540.0,7.0,424706.36,2.5,2.0,0.0,0.0,8.0,372500.0
14402.0,3330.0,10.0,439471.08,2.5,3.0,0.0,0.0,9.0,595000.0
8249.0,2860.0,17.0,286732.79,3.0,4.0,0.0,0.0,9.0,515000.0
15367.0,3070.0,52.0,1194230.02,2.25,4.0,0.0,0.0,9.0,1220000.0
6460.0,2170.0,10.0,678163.06,1.75,2.0,0.0,0.0,8.0,507000.0
31465.0,2560.0,31.0,334921.06,2.0,4.0,0.0,0.0,9.0,399950.0
10816.0,1560.0,20.0,423665.99,1.75,3.0,0.0,0.0,7.0,185000.0
7070.0,1440.0,34.0,645231.46,1.75,3.0,0.0,0.0,7.0,460000.0
4789.0,1560.0,30.0,612653.61,2.25,3.0,0.0,0.0,7.0,435500.0
13938.0,2050.0,49.0,289078.35,2.75,4.0,0.0,1450.0,8.0,469000.0
1175.0,1290.0,14.0,585085.47,3.0,2.0,0.0,160.0,8.0,531000.0
6804.0,1150.0,66.0,676185.39,1.0,2.0,0.0,0.0,7.0,443500.0
6824.0,1660.0,24.0,311632.11,2.0,3.0,0.0,370.0,7.0,223000.0
15842.0,2200.0,19.0,462480.04,3.5,4.0,0.0,700.0,8.0,590000.0
1760.0,1200.0,17.0,585085.47,2.5,2.0,0.0,0.0,7.0,340000.0
3388.0,1780.0,89.0,791820.81,2.0,3.0,0.0,640.0,8.0,650000.0
5080.0,2190.0,24.0,612653.61,2.5,3.0,0.0,0.0,8.0,533600.0
4694.0,2600.0,9.0,685605.78,2.75,3.0,0.0,0.0,9.0,695000.0
7524.0,1500.0,26.0,300539.89,1.75,3.0,0.0,0.0,7.0,242000.0
8814.0,1810.0,48.0,469455.77,2.25,3.0,0.0,540.0,7.0,425000.0
9414.0,1290.0,34.0,645231.46,2.25,3.0,0.0,0.0,7.0,525000.0
5502.0,2040.0,26.0,612653.61,2.5,3.0,0.0,0.0,8.0,485000.0
9775.0,1390.0,44.0,439471.08,1.0,3.0,0.0,0.0,7.0,175000.0
7210.0,1700.0,31.0,334921.06,2.0,3.0,0.0,0.0,8.0,210000.0
7415.0,1930.0,26.0,300539.89,2.5,3.0,0.0,0.0,7.0,260000.0
5750.0,1920.0,38.0,618634.17,2.5,3.0,0.0,730.0,7.0,577000.0
10588.0,1408.0,56.0,234284.04,1.5,3.0,0.0,0.0,7.0,200000.0
5000.0,1530.0,88.0,576795.01,1.75,2.0,0.0,820.0,7.0,605000.0
6750.0,1440.0,67.0,386997.4,1.0,3.0,0.0,0.0,6.0,325000.0
6400.0,1200.0,70.0,310612.76,1.0,3.0,0.0,140.0,6.0,289500.0
1458.0,1660.0,0.0,594547.65,2.5,3.0,0.0,0.0,9.0,559950.0
9375.0,2760.0,74.0,619900.55,1.75,3.0,0.0,570.0,8.0,1042500.0
2790.0,1920.0,44.0,791820.81,2.25,3.0,0.0,280.0,7.0,543500.0
34293.0,3110.0,31.0,311632.11,2.25,4.0,0.0,0.0,9.0,480000.0
9633.0,1080.0,32.0,315709.3,1.0,3.0,0.0,0.0,6.0,218000.0
6000.0,1620.0,100.0,791820.81,1.75,2.0,31.0,370.0,7.0,565000.0
7700.0,1680.0,46.0,420890.55,1.75,3.0,0.0,480.0,7.0,426700.0
11575.0,2390.0,57.0,462480.04,2.5,3.0,0.0,560.0,8.0,650000.0
3060.0,1760.0,104.0,862825.23,1.0,2.0,0.0,120.0,7.0,542000.0
8000.0,1200.0,37.0,645231.46,1.75,3.0,0.0,0.0,7.0,415000.0
8316.0,1200.0,61.0,234284.04,1.0,3.0,0.0,0.0,6.0,214000.0
8910.0,1220.0,66.0,289078.35,1.5,3.0,0.0,0.0,7.0,245000.0
13303.0,2180.0,21.0,294111.28,2.0,3.0,0.0,0.0,8.0,314500.0
5750.0,1820.0,91.0,618634.17,1.5,3.0,0.0,1000.0,9.0,1120000.0
3850.0,950.0,52.0,551688.67,2.0,2.0,0.0,500.0,7.0,378000.0
